Gene,Log2FoldChange,PValue
LINC01960,-0.000293823923469827,0.9266052888929054
LINC01229,-0.000293823923469827,0.9266052888929054
HCCAT5,-0.000293823923469827,0.9266052888929054
PCHILR,-0.026443924868974178,0.32095428078433663
TAT-AS1,-0.000293823923469827,0.9266052888929054
CASC22,-0.000293823923469827,0.9266052888929054
ARLNC1,-0.016324932020830518,0.8821437809695157
ADPGK-AS1,-0.054791565611340354,0.1610298345214926
LINC02011,-0.000293823923469827,0.9266052888929054
XKR7,-0.0011696627260031067,0.985048758633029
LINC02890,0.21121389842597948,0.05468569999214408
SWINGN,-0.000293823923469827,0.9266052888929054
LINC01254,-0.006840570803773316,0.953768993497508
CCPG1,-0.06736645438791378,0.7872886203642988
LOC103344931,0.05462587424282417,0.5392565901686062
LINC01311,-0.000293823923469827,0.9266052888929054
LOC105370791,-0.000293823923469827,0.9266052888929054
LINC01416,-0.000293823923469827,0.9266052888929054
LOC105370829,-0.000293823923469827,0.9266052888929054
LINC00622,0.12608842471880655,0.2543553061286488
CAPN10-DT,0.08271632473037505,0.38678436908212366
LINC02555,-0.000293823923469827,0.9266052888929054
FOXC2-AS1,-0.000293823923469827,0.9266052888929054
LOC124901604,-0.000293823923469827,0.9266052888929054
LOC105371200,-0.000293823923469827,0.9266052888929054
LINC00557,-0.000293823923469827,0.9266052888929054
LINC03064,-0.000293823923469827,0.9266052888929054
WWOX-AS1,-0.000293823923469827,0.9266052888929054
LINC01633,-0.000293823923469827,0.9266052888929054
USP7-AS1,-0.000293823923469827,0.9266052888929054
LOC105371046,-0.000293823923469827,0.9266052888929054
DOCK9-DT,-0.000293823923469827,0.9266052888929054
LOC101927450,-0.000293823923469827,0.9266052888929054
VPS39-DT,-0.000293823923469827,0.9266052888929054
LINC01572,-0.08642668444495794,0.31940938461731483
LINC02165,-0.000293823923469827,0.9266052888929054
MPHOSPH6-DT,-0.000293823923469827,0.9266052888929054
SPECC1-DT,-0.03729100663118323,0.43512419297735316
LINC02544,0.05538213266982178,0.16238468760007002
LINC02129,-0.000293823923469827,0.9266052888929054
SULT1A3,-0.007040423483458014,0.8973208974256534
SYNM-AS2,-0.01805958911274902,0.8211807754954505
LINC00555,-0.000293823923469827,0.9266052888929054
LINC02256,0.026769127088540845,0.5292443465130897
LOC338694,-0.02809569942105722,0.3205814081866497
LINC01195,-0.000293823923469827,0.9266052888929054
RUNX2-AS1,-0.05403148019123083,0.47488934056539245
LINC01228,0.052623084555338595,0.6097333199960328
LINC02516,-0.000293823923469827,0.9266052888929054
ZNNT1,0.004097804280242867,0.9416810768890247
LOC112268176,-0.13563925525256582,0.20230546255194357
LINC02178,-0.000293823923469827,0.9266052888929054
LOC101928708,-0.000293823923469827,0.9266052888929054
LINC00563,-0.000293823923469827,0.9266052888929054
LMO7-AS1,-0.000293823923469827,0.9266052888929054
TMEM178B,0.09504366101991168,0.3406563911121483
LINC02473,-0.012739920129009485,0.9049680057669458
LINC02167,-0.000293823923469827,0.9266052888929054
RBFADN,0.12203006152565055,0.28583350466862106
LOC105370941,-0.000293823923469827,0.9266052888929054
EPPK1,0.01910179082129726,0.8570574452048544
LINC02131,-0.000293823923469827,0.9266052888929054
LINC01989,0.019608517421478122,0.6136922198937462
LOC107984827,-0.000293823923469827,0.9266052888929054
DNAJA2-DT,-0.000293823923469827,0.9266052888929054
LINC02188,-0.0743078318857815,0.4323183318019307
SPINT1-AS1,0.004842469379269354,0.8806531144623553
LOC101928618,-0.000293823923469827,0.9266052888929054
LINC01238,-0.000293823923469827,0.9266052888929054
TFIP11-DT,-0.000293823923469827,0.9266052888929054
DSP-AS1,-0.000293823923469827,0.9266052888929054
LINC02911,-0.05262611293141445,0.5685022509145576
LINC01898,-0.000293823923469827,0.9266052888929054
LOC105371115,-0.000293823923469827,0.9266052888929054
TNRC6B-DT,-0.000293823923469827,0.9266052888929054
LINC00561,-0.000293823923469827,0.9266052888929054
CLEC19A,-0.06928521190962045,0.5488231371307482
ST3GAL1-DT,-0.000293823923469827,0.9266052888929054
ZNF865,0.0014192462653682125,0.9702307415289604
LINC02133,0.06020068735775014,0.4123947414061224
HSD17B2-AS1,-0.000293823923469827,0.9266052888929054
BOP1,0.015613574351329707,0.6930243815554419
LINC02128,-0.000293823923469827,0.9266052888929054
GOLGA8T,-0.000293823923469827,0.9266052888929054
LINC01751,-0.000293823923469827,0.9266052888929054
EFCAB6-DT,-0.000293823923469827,0.9266052888929054
LOC102723786,-0.000293823923469827,0.9266052888929054
QKILA,-0.000293823923469827,0.9266052888929054
MUC22,-0.057926794698839656,0.4481256078384269
LOC101928392,-0.000293823923469827,0.9266052888929054
ATP2C2-AS1,0.012036572619405606,0.7249457190380748
NUP93-DT,-0.000293823923469827,0.9266052888929054
LINC02252,-0.04483500506643212,0.72067554302552
FIGNL2,-0.05060410632189549,0.47943410601675274
LINC01834,-0.000293823923469827,0.9266052888929054
DIS3L-AS1,-0.000293823923469827,0.9266052888929054
LINC02152,-0.000293823923469827,0.9266052888929054
LINC02192,-0.000293823923469827,0.9266052888929054
LINC01355,-0.028983927041574487,0.750041055463712
LOC105371401,-0.2765722329665318,0.05846405436113155
ITGAL-AS1,0.029052160016140194,0.32929684577318874
LOC105274304,-0.000293823923469827,0.9266052888929054
LINC01616,-0.000293823923469827,0.9266052888929054
SMIM47,-0.040317962198163415,0.5794069579899372
LINC02136,-0.000293823923469827,0.9266052888929054
PYCARD-AS1,0.08512648004166418,0.08612277917051187
OTULIN-DT,0.050167233433552005,0.6263341619716373
MANEA-DT,-0.000293823923469827,0.9266052888929054
PECAM1,-0.09596544939067386,0.18731791223698316
VPS9D1-AS1,0.0072686251712885674,0.9544918609980111
MAFTRR,0.06171672996813665,0.1537505179021886
LOC101927227,-0.000293823923469827,0.9266052888929054
LINC01177,-0.000293823923469827,0.9266052888929054
LOC112268173,-0.000293823923469827,0.9266052888929054
MAPK8IP3-AS1,-0.000293823923469827,0.9266052888929054
PSMD7-DT,0.012934477408933942,0.9157010496492555
TEN1-CDK3,0.10418020017944252,0.3224311244188578
CDH13-AS1,-0.000293823923469827,0.9266052888929054
CORO1A-AS1,-0.00018691334790799097,0.9957522341066647
MPC1-DT,-0.018856090007730808,0.8058591818172633
TMEM202-AS1,-0.000293823923469827,0.9266052888929054
DHX35-DT,-0.000293823923469827,0.9266052888929054
LINC01613,-0.000293823923469827,0.9266052888929054
LOC101927605,-0.000293823923469827,0.9266052888929054
LINC02894,-0.00011578506831178004,0.9991407702622828
POLG-DT,-0.000293823923469827,0.9266052888929054
LINC00559,0.03336932788436986,0.5555976380863943
LOC102723692,0.003904483807839698,0.924431269479356
LINC01735,-0.000293823923469827,0.9266052888929054
LINC01003,0.013427725007161717,0.6919695237691577
TUBB8,-0.16536801820096048,0.040332527669482005
COQ7-DT,-0.08379507088547411,0.418747568084721
LOC124903729,-0.000293823923469827,0.9266052888929054
LINC02190,-0.000293823923469827,0.9266052888929054
CARHSP1-DT,-0.000293823923469827,0.9266052888929054
PAN3-AS1,-0.000293823923469827,0.9266052888929054
TBILA,-0.000293823923469827,0.9266052888929054
LINC00566,-0.07519081121795557,0.19105326417063165
BBS7-DT,-0.011099780236802803,0.9180411369132274
LINC01686,-0.07607184418750729,0.3579728422947801
TP53TG3B,-0.000293823923469827,0.9266052888929054
LINC01976,-0.000293823923469827,0.9266052888929054
LINC00558,-0.000293823923469827,0.9266052888929054
DLGAP1-AS5,-0.06764131191903139,0.5046957723059984
LINC01859,-0.000293823923469827,0.9266052888929054
AGK-DT,-0.000293823923469827,0.9266052888929054
TMEM249,-0.000293823923469827,0.9266052888929054
TPBGL,-0.13932038941221903,0.005027623735145371
PPM1J-DT,-0.000293823923469827,0.9266052888929054
GAN,-0.067921998927571,0.16250952788697132
LINC01858,-0.04382293535774329,0.6736573460863944
TTC23-AS1,0.09626981730335094,0.3708606897341227
LINC02177,-0.04475097292315633,0.6822755173541233
LINC02605,-0.01975183348186027,0.6484846760176031
LINC02179,-0.05085609264486274,0.15767211190780892
PAQR5-DT,-0.06348414761458004,0.442947735639018
LINC02191,-0.000293823923469827,0.9266052888929054
LINC02127,-0.000293823923469827,0.9266052888929054
LOC105371296,-0.000293823923469827,0.9266052888929054
CYLD-AS1,-0.000293823923469827,0.9266052888929054
DISC1FP1,0.026823964261676825,0.3310340665694399
GOLGA6L7,-0.004008105358558223,0.9220985944736513
PIERCE2,-0.07862450998482173,0.5322096423005851
BEAN1-AS1,-0.000293823923469827,0.9266052888929054
ECI1-AS1,0.014974634947707455,0.8925497441589687
TTC39A-AS1,-0.000293823923469827,0.9266052888929054
LY6L,-0.000293823923469827,0.9266052888929054
SCRT1,-0.000293823923469827,0.9266052888929054
LINC00838,-0.06369493619885258,0.5622774791539626
LOC101928682,0.022178889367303833,0.3105921313443797
HPR,-0.07840077715141647,0.402236285347924
LINC02168,-0.000293823923469827,0.9266052888929054
LINC00165,-0.000293823923469827,0.9266052888929054
LOC124900370,-0.000293823923469827,0.9266052888929054
SSTR5-AS1,-0.02597781993796011,0.8969383294278359
LINC01477,-0.000293823923469827,0.9266052888929054
GS1-204I12.4,-0.000293823923469827,0.9266052888929054
FOXF2-DT,-0.000293823923469827,0.9266052888929054
MIR3976HG,-0.038104447611014725,0.14279593905017066
GOLGA8S,-0.006650598037933442,0.9462217784545466
BOLA2-SMG1P6,0.21602040227818275,0.051987704452832184
LINC00922,0.038717716779076816,0.6065609320043637
ZFPM1-AS1,-0.000293823923469827,0.9266052888929054
LINC02180,-0.000293823923469827,0.9266052888929054
STAG1-DT,-0.033854075242028325,0.6910293605352453
LINC02616,-0.000293823923469827,0.9266052888929054
DNAAF4-CCPG1,0.058531002161808954,0.7285455286192055
DDX19A-DT,0.05220356611097299,0.5334229206927699
LINC02582,-0.08532515169513227,0.3125900366472123
LINC01654,-0.000293823923469827,0.9266052888929054
TCF24,0.15863155973451937,0.15365374527328926
GOLGA8H,-0.05502457359956542,0.16069067719789776
ISY1-RAB43,-0.21448937542431334,0.10592506914036284
LOC101929536,-0.000293823923469827,0.9266052888929054
LOXL1-AS1,-0.003853129527676691,0.9859232586744091
LINC02140,-0.000293823923469827,0.9266052888929054
LINC02141,-0.08085164397827393,0.27021120545154526
LINC02164,-0.000293823923469827,0.9266052888929054
LINC00662,0.017996008951512543,0.5650917911399267
LOC105371361,-0.000293823923469827,0.9266052888929054
LOC730183,-0.000293823923469827,0.9266052888929054
LOC100288728,0.03210779503355349,0.588940705476016
LINC02186,-0.000293823923469827,0.9266052888929054
MIA,0.24474822152301057,0.018044863414455097
LINC01996,-0.025623270284949984,0.3146543018919908
SMIM36,0.05276343175297604,0.6764917051204516
ZNF594-DT,-0.05009188139003573,0.4891509301363586
GOSR2-DT,-0.000293823923469827,0.9266052888929054
LOC400627,-0.07714517318640934,0.44065603620513494
PCDHGA9,0.1313142524390103,0.4664712428891872
GFY,0.02842126982797294,0.31239063465320216
LOC124900372,-0.18202456096806952,0.055792161907664145
LOC124904072,-0.000293823923469827,0.9266052888929054
DLGAP1-AS2,0.05499006787645544,0.6487658617668226
LOC101927727,-0.0695776947914093,0.6391439220086156
LINC01974,-0.000293823923469827,0.9266052888929054
RPH3AL-AS1,0.015300501169473346,0.8829082529838457
SNORD3B-2,0.030513148417542157,0.5018654679940002
DKFZP434A062,0.016173213646769824,0.8812892028690793
LINC02185,-0.000293823923469827,0.9266052888929054
DHX33-DT,-0.000293823923469827,0.9266052888929054
BCAR4,-0.10629264602160704,0.04334428071042748
NQO1-DT,-0.031856426609734256,0.31773745828827754
GREP1,-0.003984761214979482,0.9732389433177046
LINC02175,-0.10515706358888544,0.07705773705145115
C17orf114,-0.000293823923469827,0.9266052888929054
MYMX,-0.000293823923469827,0.9266052888929054
LINC02861,0.02414523415108394,0.8282955353977741
LINC01978,0.09643760607848395,0.22847312578296927
PCDHGB3,-0.07039159077646046,0.30744154827968395
LINC03048,0.1419405074094584,0.19728783553941232
LOC105371508,-0.000293823923469827,0.9266052888929054
CORO7,-0.023174949311028037,0.8733918778689345
RPH3AL-AS2,-0.000293823923469827,0.9266052888929054
LINC02564,-0.054784339583560826,0.14388478232481672
MMP12,-0.000293823923469827,0.9266052888929054
TXNDC11-AS1,-0.004960604208398944,0.9700596425480437
MIR193BHG,0.13159432776866797,0.17439367787408866
SPDYE9,0.40651165212762774,0.012102136372342026
LINC01569,0.0567294757349599,0.5041768160724232
TMEM256-PLSCR3,0.23823719873207416,0.006618424357547647
CCER2,-0.03563607511580491,0.5746384285511926
SMIM28,-0.000293823923469827,0.9266052888929054
PCDHGA4,0.030659200634286454,0.6666322072073432
LINC01979,-0.048072595885178704,0.14947063486110146
LINC00621,0.017768161905016122,0.799392109589091
OR1D5,-0.07422187550591874,0.2631414475545565
SPON1,0.027020010783995962,0.831982035634264
OVCA2,0.025534058294134354,0.6554367717679095
CAMTA2-AS1,-0.000293823923469827,0.9266052888929054
GLIS2-AS1,-0.000293823923469827,0.9266052888929054
ZFP3-DT,-0.000293823923469827,0.9266052888929054
ARHGAP11A-DT,-0.000293823923469827,0.9266052888929054
LINC01977,-0.02567014742099155,0.5248860658062952
MRPL12,0.0019532434828244405,0.9522390888158644
LOC101928855,0.12521498816833299,0.2564450468543009
C19orf84,-0.017089900455290408,0.7857018235648381
LOC101927911,-0.000293823923469827,0.9266052888929054
CTNS-AS1,-0.000293823923469827,0.9266052888929054
CCNQ,-0.051526493705462695,0.08305158999143507
LOC101928266,-0.028995415052057105,0.32256268426758017
LOC101927131,-0.10144703487180684,0.31215874694089557
GTF2I,0.20863461528297123,0.012731082962659604
ZNF234,0.012401611905293652,0.9698793574706898
AKAP1-DT,-0.1788251345603057,0.0069243472572159985
DPH1-AS1,-0.000293823923469827,0.9266052888929054
LOC101929552,-0.000293823923469827,0.9266052888929054
RNF213-AS1,-0.0096505550118271,0.7339597962002076
ZNF213-AS1,0.13303825552164517,0.3105415056994215
LOC105371083,-0.11413854456567696,0.2767801860514777
LINC01896,-0.000293823923469827,0.9266052888929054
MYZAP,-0.09266975291502971,0.5066520710043073
DPEP2NB,-0.000293823923469827,0.9266052888929054
LINC03107,0.17449743827081865,0.386529074658191
LOC101929566,-0.000293823923469827,0.9266052888929054
EFCAB13-DT,-0.000293823923469827,0.9266052888929054
RSL1D1-DT,-0.000293823923469827,0.9266052888929054
LINC01975,-0.000293823923469827,0.9266052888929054
LINC01982,-0.000293823923469827,0.9266052888929054
TAPT1-AS1,0.08747773313100571,0.05631067610536679
SGSM2-AS1,-0.000293823923469827,0.9266052888929054
PPIAL4A,0.19724361855936356,0.0069013401288277225
MIR5011,-0.000293823923469827,0.9266052888929054
RN7SL134P,-0.0558579978847078,0.6144090408182645
MIR378H,-0.000293823923469827,0.9266052888929054
MIR5702,-0.000293823923469827,0.9266052888929054
MIR548AO,-0.000293823923469827,0.9266052888929054
MIR5584,-0.000293823923469827,0.9266052888929054
LOC105372035,-0.000293823923469827,0.9266052888929054
MIR3973,-0.000293823923469827,0.9266052888929054
MIR3119-2,-0.000293823923469827,0.9266052888929054
MIR3170,-0.000293823923469827,0.9266052888929054
TMEM220-AS1,-0.000293823923469827,0.9266052888929054
MIR4673,-0.000293823923469827,0.9266052888929054
MIR4660,-0.000293823923469827,0.9266052888929054
MIR4747,-0.000293823923469827,0.9266052888929054
RN7SL460P,0.02288761547802798,0.7458179761264212
NFE2L1-DT,-0.057764856298770484,0.47251546309138426
MIR4538,-0.000293823923469827,0.9266052888929054
MIR3187,-0.000293823923469827,0.9266052888929054
GTSCR1,-0.000293823923469827,0.9266052888929054
RN7SL471P,-0.024266197512698484,0.3063830957708045
TMEM238L,0.0579595743400898,0.3164781479276065
RN7SL689P,-0.000293823923469827,0.9266052888929054
MIR3158-1,-0.000293823923469827,0.9266052888929054
LINC01919,-0.000293823923469827,0.9266052888929054
MIR4753,-0.000293823923469827,0.9266052888929054
MIR4450,-0.000293823923469827,0.9266052888929054
MIR5189,-0.000293823923469827,0.9266052888929054
MIR4455,-0.000293823923469827,0.9266052888929054
SRSF8,-0.06718397393966535,0.2799779031582211
MIR3130-2,-0.000293823923469827,0.9266052888929054
MIR3156-1,-0.000293823923469827,0.9266052888929054
RN7SL509P,-0.000293823923469827,0.9266052888929054
RN7SL155P,0.06322709834302048,0.2923744886148864
LOC101927539,-0.000293823923469827,0.9266052888929054
MIR4497,-0.000293823923469827,0.9266052888929054
MIR5699,-0.000293823923469827,0.9266052888929054
MIR4311,-0.000293823923469827,0.9266052888929054
FAM72C,-0.040302820427437935,0.7275480611083703
MIR3668,-0.000293823923469827,0.9266052888929054
MIR548AN,-0.000293823923469827,0.9266052888929054
LINC02563,-0.000293823923469827,0.9266052888929054
MIR378G,-0.000293823923469827,0.9266052888929054
MIR4526,-0.000293823923469827,0.9266052888929054
IKBKE,0.12403210848962276,0.05829772359125986
RN7SL122P,-0.000293823923469827,0.9266052888929054
MIR4463,-0.000293823923469827,0.9266052888929054
RN7SL387P,0.11235716639414622,0.12297993647404348
MIR5582,-0.000293823923469827,0.9266052888929054
LOC339298,-0.04777550296325167,0.3001588007710843
RN7SL383P,-0.000293823923469827,0.9266052888929054
RN7SL716P,0.04058696729425504,0.6697550927358011
MIR4704,-0.000293823923469827,0.9266052888929054
LOC105371735,-0.000293823923469827,0.9266052888929054
MIR7853,-0.000293823923469827,0.9266052888929054
MIR4270,-0.000293823923469827,0.9266052888929054
LOC100134391,-0.000293823923469827,0.9266052888929054
MIR4665,-0.000293823923469827,0.9266052888929054
MIR548X2,-0.000293823923469827,0.9266052888929054
MIR4522,-0.000293823923469827,0.9266052888929054
MIR4480,-0.000293823923469827,0.9266052888929054
PYCR1-AS1,-0.000293823923469827,0.9266052888929054
HID1-AS1,-0.1191327094819234,0.1451876499880776
LINC02591,0.08575228773068594,0.08674316491584945
MIR4804,-0.000293823923469827,0.9266052888929054
LOC105372173,-0.000293823923469827,0.9266052888929054
RN7SL823P,-0.052473917272432,0.15846916169869307
MIR3936,-0.000293823923469827,0.9266052888929054
MIR3915,-0.000293823923469827,0.9266052888929054
MIR3185,-0.000293823923469827,0.9266052888929054
RN7SL353P,-0.12032875643895169,0.2831503628888135
LINC02002,-0.000293823923469827,0.9266052888929054
LOC105372041,-0.000293823923469827,0.9266052888929054
MIR4306,-0.000293823923469827,0.9266052888929054
RN7SL178P,0.0273563898493408,0.3264887944063415
PPP4R1-AS1,-0.000293823923469827,0.9266052888929054
MIR3155A,-0.000293823923469827,0.9266052888929054
MIR5586,-0.000293823923469827,0.9266052888929054
MIR378D1,-0.000293823923469827,0.9266052888929054
MIR3919,-0.000293823923469827,0.9266052888929054
MSMB,0.02316039273708531,0.7453888077458242
MIR4777,-0.000293823923469827,0.9266052888929054
MIR4802,-0.000293823923469827,0.9266052888929054
MIR4515,-0.000293823923469827,0.9266052888929054
MIR3135B,-0.000293823923469827,0.9266052888929054
MIR548AX,-0.000293823923469827,0.9266052888929054
SNORA70D,-0.008971272987336798,0.8984694900261234
LINC03066,-0.000293823923469827,0.9266052888929054
RN7SL470P,-0.08421031934896073,0.47031891028601525
MIR4457,-0.000293823923469827,0.9266052888929054
RN7SL750P,-0.010753449574142482,0.9333076058831753
MIR5581,-0.000293823923469827,0.9266052888929054
MIR4632,-0.000293823923469827,0.9266052888929054
MIR3197,-0.000293823923469827,0.9266052888929054
MIR548D2,-0.000293823923469827,0.9266052888929054
MIR3161,-0.000293823923469827,0.9266052888929054
MIR3621,-0.000293823923469827,0.9266052888929054
MIR5689,-0.000293823923469827,0.9266052888929054
LINC02864,0.09696185304255556,0.4633642442127863
MIR4639,-0.000293823923469827,0.9266052888929054
LINC02210-CRHR1,0.04995725566213505,0.19385150755295022
SEPTIN9-DT,-0.000293823923469827,0.9266052888929054
LOC124900521,-0.000293823923469827,0.9266052888929054
DLGAP1-AS3,-0.0022354040309152112,0.9733620523265005
MIR3937,-0.000293823923469827,0.9266052888929054
MIR4643,-0.000293823923469827,0.9266052888929054
MIR4662B,-0.000293823923469827,0.9266052888929054
RN7SL4P,-0.0927538682234974,0.28229900963585086
MIR548AS,-0.000293823923469827,0.9266052888929054
MIR3165,-0.000293823923469827,0.9266052888929054
MIR3664,-0.000293823923469827,0.9266052888929054
LOC105371956,-0.000293823923469827,0.9266052888929054
MIR4277,-0.000293823923469827,0.9266052888929054
MIR548AV,-0.000293823923469827,0.9266052888929054
MIR3133,-0.000293823923469827,0.9266052888929054
LINC00667,-0.046389971332280844,0.3527722590376967
RN7SL498P,-0.0480357069632244,0.16074565179314876
GDF2,-0.000293823923469827,0.9266052888929054
MIR4286,-0.000293823923469827,0.9266052888929054
MIR3686,-0.000293823923469827,0.9266052888929054
SNORD43,-0.000293823923469827,0.9266052888929054
KPNB1-DT,-0.000293823923469827,0.9266052888929054
SNORA4,-0.000293823923469827,0.9266052888929054
MIR5590,-0.000293823923469827,0.9266052888929054
MIR3182,-0.000293823923469827,0.9266052888929054
SKAP1-AS1,0.008270411302039093,0.9515210823685017
MIR4473,-0.000293823923469827,0.9266052888929054
MIR3115,-0.000293823923469827,0.9266052888929054
RN7SL457P,0.037237491134476663,0.465670123907197
MIR5100,-0.000293823923469827,0.9266052888929054
MIR5684,-0.000293823923469827,0.9266052888929054
MIR3675,-0.000293823923469827,0.9266052888929054
MIR3679,-0.000293823923469827,0.9266052888929054
RN7SL426P,-0.024586724699894202,0.3138001290108722
MIR548AW,-0.000293823923469827,0.9266052888929054
MIR4439,-0.000293823923469827,0.9266052888929054
MIR378E,-0.000293823923469827,0.9266052888929054
MIR4635,-0.000293823923469827,0.9266052888929054
MIR4698,-0.000293823923469827,0.9266052888929054
RN7SL44P,0.014834738865821984,0.8942305820602563
MIF4GD-DT,-0.0200069960900624,0.5917204416266617
MIR4744,-0.000293823923469827,0.9266052888929054
MIR4729,-0.000293823923469827,0.9266052888929054
MIR4769,-0.000293823923469827,0.9266052888929054
MIR3927,-0.000293823923469827,0.9266052888929054
LINC01543,-0.000293823923469827,0.9266052888929054
MIR4528,-0.000293823923469827,0.9266052888929054
THY1-AS1,-0.000293823923469827,0.9266052888929054
LASP1NB,0.012143720011418502,0.7777080328445485
DLGAP1-AS4,-0.000293823923469827,0.9266052888929054
MIR4436B2,-0.000293823923469827,0.9266052888929054
RN7SL774P,-0.05662277835020835,0.5780519588442325
THOC1-DT,-0.00502610658890823,0.9649749713124642
MIR3920,-0.000293823923469827,0.9266052888929054
MIR4303,-0.000293823923469827,0.9266052888929054
MIR4667,-0.000293823923469827,0.9266052888929054
MIR3925,-0.000293823923469827,0.9266052888929054
MIR4669,-0.000293823923469827,0.9266052888929054
RN7SL555P,0.002887441379446909,0.9539689349629741
MIR3116-1,-0.000293823923469827,0.9266052888929054
MIR5000,-0.000293823923469827,0.9266052888929054
MIR3670-1,-0.000293823923469827,0.9266052888929054
MIR4462,-0.000293823923469827,0.9266052888929054
MIR4448,-0.000293823923469827,0.9266052888929054
SNORD3A,0.026727977945278147,0.33129792503517863
RN7SL275P,0.03917784173319605,0.7625724426737202
RN7SL32P,0.028971313279139044,0.787920251319619
RN7SL435P,-0.000293823923469827,0.9266052888929054
MIR548Y,-0.000293823923469827,0.9266052888929054
RN7SL850P,-0.11410466151443222,0.25701020246564116
NBPF11,-0.0829336696598677,0.16242212983666618
NETO1-DT,-0.000293823923469827,0.9266052888929054
RHEX,0.006752268878290946,0.8697720094157598
MIR4509-3,-0.000293823923469827,0.9266052888929054
MIR4290,-0.000293823923469827,0.9266052888929054
RN7SL381P,-0.000293823923469827,0.9266052888929054
RN7SL678P,-0.000293823923469827,0.9266052888929054
MIR1587,-0.000293823923469827,0.9266052888929054
MIR4760,-0.000293823923469827,0.9266052888929054
RN7SL121P,0.08489889743524581,0.4734253276286483
MIR4499,-0.000293823923469827,0.9266052888929054
MIR4672,-0.000293823923469827,0.9266052888929054
MIR5705,-0.000293823923469827,0.9266052888929054
MIR5698,-0.000293823923469827,0.9266052888929054
RN7SL147P,0.0011789043475130545,0.9751260098926071
RN7SL615P,-0.000293823923469827,0.9266052888929054
RN7SL786P,-0.054530775995641545,0.1535700096890236
RN7SL42P,-0.000293823923469827,0.9266052888929054
RN7SL52P,-0.000293823923469827,0.9266052888929054
MIR4717,-0.000293823923469827,0.9266052888929054
MIR4314,-0.000293823923469827,0.9266052888929054
AKR1C8,-0.08462268241261062,0.44623949381006245
MIR4429,-0.000293823923469827,0.9266052888929054
MIR3938,-0.000293823923469827,0.9266052888929054
MIR4253,-0.000293823923469827,0.9266052888929054
RN7SL336P,0.005593254496403688,0.9115523750954729
MIR4507,-0.000293823923469827,0.9266052888929054
LINC02003,0.14563164499579195,0.15566979320332375
RN7SL744P,-0.089826408397921,0.4097492888295212
RN7SL66P,0.026948575980724088,0.6858055991765559
ABHD15-AS1,-0.000293823923469827,0.9266052888929054
MIR4491,-0.000293823923469827,0.9266052888929054
RN7SL198P,0.20754577094569993,0.0440375980519359
MIR4472-2,0.028545929129415504,0.33201560022751386
RN7SL670P,0.024707463510859062,0.8636166616456803
RN7SL455P,0.03148216941498738,0.5635666583237062
MIR4737,-0.000293823923469827,0.9266052888929054
MIR5685,-0.000293823923469827,0.9266052888929054
MIR4316,-0.000293823923469827,0.9266052888929054
MIR3943,-0.000293823923469827,0.9266052888929054
RN7SL531P,0.04838540935837221,0.44446337409343095
MIR3199-1,-0.000293823923469827,0.9266052888929054
MIR4783,-0.000293823923469827,0.9266052888929054
MIR5688,-0.000293823923469827,0.9266052888929054
MIR3681,-0.000293823923469827,0.9266052888929054
MIR4666B,-0.000293823923469827,0.9266052888929054
RN7SL474P,0.14301156789269553,0.1798214565516369
MIR4803,-0.000293823923469827,0.9266052888929054
MIR4689,-0.000293823923469827,0.9266052888929054
MIR4688,-0.000293823923469827,0.9266052888929054
MIR3688-1,-0.000293823923469827,0.9266052888929054
MIR4733HG,0.027957887417763172,0.3279360696538932
MIR4300,-0.000293823923469827,0.9266052888929054
RN7SL784P,0.048334505292439434,0.6008269011998254
MIR3180-4,-0.000293823923469827,0.9266052888929054
MIR4795,-0.000293823923469827,0.9266052888929054
RN7SL713P,0.033261919785069594,0.4571021690184329
MIR3689D2,-0.000293823923469827,0.9266052888929054
MIR3667,-0.000293823923469827,0.9266052888929054
MIR3928,-0.000293823923469827,0.9266052888929054
LOC107985126,-0.000293823923469827,0.9266052888929054
MIR3127,-0.000293823923469827,0.9266052888929054
MIR4670,-0.000293823923469827,0.9266052888929054
MIR4762,-0.000293823923469827,0.9266052888929054
MIR3689B,-0.000293823923469827,0.9266052888929054
RN7SL665P,-0.021618999600563182,0.6119011392939276
MIR4305,-0.000293823923469827,0.9266052888929054
MIR3189,-0.000293823923469827,0.9266052888929054
RN7SL117P,-0.019110419375971466,0.28787798788447083
MIR4693,-0.000293823923469827,0.9266052888929054
MIR4701,-0.000293823923469827,0.9266052888929054
MIR4716,-0.000293823923469827,0.9266052888929054
MIR4492,-0.000293823923469827,0.9266052888929054
MIR3168,-0.000293823923469827,0.9266052888929054
RNU4ATAC,-0.000293823923469827,0.9266052888929054
ANXA8L1,-0.006326135474208017,0.8928477697544805
LINC01916,-0.000293823923469827,0.9266052888929054
MIR4456,-0.000293823923469827,0.9266052888929054
MYL12-AS1,-0.000293823923469827,0.9266052888929054
ZNF407-AS1,0.01176492800028961,0.8459128840652975
MIR3912,-0.000293823923469827,0.9266052888929054
RN7SL835P,-0.09580304199424206,0.34330617702444766
RN7SL819P,-0.02098224624514189,0.8501767384759903
LINC01893,-0.000293823923469827,0.9266052888929054
LINC01925,-0.000293823923469827,0.9266052888929054
MIR4322,-0.000293823923469827,0.9266052888929054
MIR4767,-0.000293823923469827,0.9266052888929054
DYM-AS1,-0.000293823923469827,0.9266052888929054
