Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LYPD2,0.05839149665753283,0.25451842205721237,2.9590969154689466,0.08601219538525227,0.9314567226397206,
FBXL22,0.32053915658446824,0.477612227890306,0.6453529030438081,0.7400791499312191,0.4592519692541983,
OR6N1,0.4616903817756172,-0.33073725619075434,0.9330230311003476,-0.35447919844026143,0.7229797905316082,
DIO3,0.9750249890221696,0.1212474361681075,1.044256537706724,0.11610886002627012,0.907566267024183,
H3C4,0.14877641882144,-0.7552407310335371,2.9531254525763737,-0.25574285385493795,0.798149402638505,
DCHS2,1.0933264573337607,0.15023505041824683,1.7321447463078234,0.08673354275875754,0.9308833136077773,
VEPH1,0.28225156001934354,0.0985740018099772,2.9647739967180504,0.033248403392331684,0.9734764991139051,
FABP12,0.006077784428654008,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
OR13G1,0.4053886381642383,-0.19941609407232533,1.0858547730616344,-0.1836489547401071,0.854288855885336,
OGDHL,0.21373568835563123,-0.45034271925627556,1.9430749810817527,-0.23176806023489627,0.8167181658576628,
COL13A1,0.16692690363426552,-0.0247082482339874,1.5856329896814745,-0.015582577049529506,0.9875674054969725,
GALP,0.35179405498561506,-0.4649650194650116,2.9556816520336024,-0.15731227994229383,0.8749987427621422,
SLC2A10,0.15309383946056881,0.1818582071694788,1.0082585218016171,0.1803686289152544,0.8568631808960945,
FAM177B,0.034627946342681695,-0.13819974762708093,2.961894044962435,-0.046659247606149146,0.9627848106468855,
IRF1-AS1,0.46691207665233203,0.8225299833297058,1.4810524444638815,0.5553685734791446,0.5786425836103175,
ELANE,0.031765709483030626,-0.0916614783623165,2.9628820558737434,-0.03093659370632148,0.9753201063232899,
COL4A6,0.04315383522861154,0.005497463280447771,2.9626530740624295,0.0018555879284608834,0.9985194558903054,
KCNMB2,0.011672672448339161,0.001415060167212926,2.9649432719278153,0.00047726382511623886,0.9996191985769666,
DMBX1,0.3537833200333077,-0.5749934002432519,1.1169963904165583,-0.514767464941244,0.606715523094889,
OR11L1,0.2968475470186405,0.08855757389025372,1.1904088033577593,0.07439257307276405,0.9406980182589266,
ATP11AUN,0.5565345717461935,0.005497618700029544,2.913967692418346,0.0018866436695003255,0.9984946770373831,
MFAP5,0.6230638619365481,-0.8044019950278797,2.950387193295798,-0.2726428574716337,0.7851277640430256,
MYH6,0.09249596592447537,-0.23535868926984518,2.9622198337326293,-0.07945348504849985,0.9366719281460938,
CCER1,1.0921417882185607,-0.07436608520098191,0.9373798054952831,-0.0793339954253539,0.9367669670664605,
DNAH10,0.257756708015882,-0.3979173458170796,1.143892859943507,-0.34786242641354664,0.7279435043789823,
SLC22A24,0.015311367538521614,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
KRTAP26-1,0.1427913904943366,0.034077768267289844,1.2043388851249535,0.028295829926436512,0.977426206506424,
PARVA,0.7668990444747051,-0.29258229526439794,0.4712723142575163,-0.6208348897502238,0.5347082646095865,
KLHL14,0.103939933491546,0.20389774967921315,2.96019310580244,0.06887988127515794,0.9450852328950451,
OR6C74,0.08412718897867402,0.3173887419002969,2.2536937330250084,0.14083046744522984,0.8880038733863241,
SCGB1D4,0.6818588890796651,0.0561182631622155,2.9232656221029116,0.019197113918729584,0.9846838599388129,
CFAP43,0.13133380651728216,-0.4047920595290086,1.7926689443315775,-0.2258041345609081,0.8213537612110996,
LHFPL5,0.3704333844537026,0.14869876454761802,1.0212462065460004,0.14560520626121917,0.8842330577895243,
HOXC6,0.4798533699398111,0.08854376830632245,1.6068489922497655,0.05510397600109978,0.9560556285688195,
STPG3,1.0794674356835314,-0.5411783604038729,1.3200022683936188,-0.4099829018191474,0.6818184901870037,
MAP1LC3C,0.8196139929831409,-0.7143180669639155,0.8037487935536763,-0.8887329880840582,0.37414659775367953,
EME2,1.04619378856025,0.6752942115558802,0.6134477397582023,1.10081783302691,0.27097594875536224,
OR5B17,0.21503293944634222,0.06020301937681065,2.0763065005984394,0.02899524678050122,0.9768683815216724,
OR52M1,0.4569560348127085,0.2254499451024969,0.6985801388175878,0.32272595880565974,0.7469027909343999,
CFAP299,0.1699739462696755,-0.020628285890196395,2.762227292315056,-0.007467990033835189,0.9940414614373098,
OR8G1,0.49338504133071154,-0.920039570475921,0.8864796140874528,-1.0378575613642453,0.29933637378259303,
UGT2B17,0.34521023746118823,-0.09574388147555135,2.965183407817461,-0.032289362345388324,0.9742412924014984,
MEIG1,0.1395265418095024,0.36800884716769394,2.453049311551781,0.15002097407283438,0.8807480676091103,
SLC22A12,0.015311367538521614,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
SLC22A6,0.025527096856549577,-0.04512320909755147,2.9638981801673556,-0.015224277743240018,0.9878532530671728,
TEAD4,0.16396191388991763,0.11082299107901387,2.3864292891723773,0.0464388329383301,0.9629604856763373,
HES5,0.09518368154830671,0.07244774811138835,2.953079286672395,0.024532950550414892,0.980427500880434,
ZNF311,0.9039972788355326,-0.09679789739821165,0.5652852532531931,-0.17123725913800825,0.8640372115832065,
OR5H2,0.31005266988843133,0.23846880461725678,0.7827294341757255,0.3046631367177125,0.760622728253219,
AADACL2,0.0,0.0,0.0,0.0,,
ELOVL2,0.3636128051324966,-0.09574388147555071,2.965183407817461,-0.03228936234538811,0.9742412924014985,
GOLGA6L9,0.9029166131619231,0.23934293817290508,1.1442083814362887,0.20917775298277877,0.8343094788117607,
LEKR1,0.11169948843988284,0.06836747669649597,2.188900613943135,0.031233705295251962,0.9750831600811569,
CLEC9A,0.640266064533717,0.8853169639385385,1.2154559776575082,0.7283825825142336,0.46637942229368345,
ODAD3,0.08931369701682063,-0.13003328873256426,2.22517679977501,-0.058437284060175385,0.953400317116397,
FCGR1BP,0.059328019816893354,0.10265640492321206,2.9624928115883433,0.03465203511098909,0.972357208371263,
ZNF560,0.7848480534955481,-0.4873390582747309,2.011402139930005,-0.24228822700352198,0.8085568355441015,
TUBA3C,0.3380779050876807,-1.102297068882677,2.6843152896378317,-0.4106436651230337,0.6813338407473577,
SIRPA,0.722040284082866,0.7228279576302745,1.12213004418111,0.6441570309774285,0.5194736112823067,
DSCR8,0.2063557064550854,-0.04512320909755082,2.9638981801673556,-0.0152242777432398,0.987853253067173,
POTEH,0.25815169305911057,0.005497463280447771,2.9626530740624295,0.0018555879284608834,0.9985194558903054,
NPIPB13,0.21086156732523414,0.6054750076697284,2.954271737890182,0.20494898959502397,0.8376119793531009,
AKR1B10,0.370735862433489,0.1971265171678231,1.022051637667967,0.1928733440686129,0.8470581613992628,
CYP2A7,0.47919602482715606,0.39223682633544726,1.618846619406287,0.24229400218243055,0.808552360906386,
KRTAP9-9,0.058355947231181815,0.10265640492321206,2.9624928115883433,0.03465203511098909,0.972357208371263,
ADH4,0.0741426956538203,-0.14228215074031578,2.9641677239761615,-0.048000708458378734,0.9617156779912982,
OR2T6,0.13634943883800646,-0.16118674322851848,1.4956693766130353,-0.1077689666907055,0.9141789604759538,
CHSY3,0.18130100836389793,-0.7599531183691223,1.5178668514316578,-0.5006717932158091,0.6166021267271862,
TOR4A,0.11463089261238364,0.06836675141692118,2.4766411693795862,0.02760462527320721,0.977977492638,
MB,0.005451361506921852,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
OR2L3,0.9186597046182263,-0.027350825315015277,0.6348558906459846,-0.04308194303306378,0.9656362133061076,
NPIPB6,0.05575630583576052,0.013662269506918769,2.9582717419447437,0.004618328097856657,0.9963151204131075,
HMGN5,0.7937465060864594,-0.4148420436937643,0.5197256150255111,-0.7981943388982311,0.42475772210937246,
CLEC4C,0.720626711011433,0.37054218684978235,1.461004913057927,0.25362145160362703,0.7997880224052945,
BPIFA1,0.06531783562571271,0.05611813565844832,2.961446855314067,0.018949567019157898,0.9848813378638086,
ZNF334,1.0555993590729646,0.3547529815131621,0.9166937065026556,0.38699183707348206,0.6987622511212557,
CACNA1E,0.2733441523848632,0.21614611841112794,2.6198999497633375,0.08250166897810468,0.9342477912082431,
FKBP1C,0.21840618260000133,0.20901163662600625,0.8381891607411689,0.2493609395296733,0.8030815966984297,
KRTAP4-5,0.6115185444728072,1.1109260188211258,0.6631909564212386,1.6751223883027433,0.09391022113240473,
PEG3,0.1307778269977969,-0.5155856902499637,2.9569704498718443,-0.17436281457337838,0.8615803362991565,
TMEM239,0.8635442386140224,-0.3955513900927843,0.9297078702166304,-0.4254577193163023,0.6705030372656395,
MYL4,0.2177361615613252,0.6796915167247657,1.920341626643974,0.35394302101996705,0.7233815851248961,
DCAF12L2,0.21471814558796112,-0.028791074369847257,1.875175945358545,-0.015353798901437074,0.9877499222125642,
LOC101928372,1.0676078991871674,-0.7140249886554666,0.7768895484987898,-0.91908172794344,0.35805282573369923,
KRTAP13-1,0.18811839649427353,0.08855703935445526,1.2007651512008568,0.07375050755419697,0.9412089089655967,
TMEM207,0.33889857324788986,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
TXNRD1,1.0108066261842497,-1.533869584530073,1.8903691491983414,-0.8114127260173225,0.4171286933599707,
CCT8L2,0.6982360948603079,0.31123301304953666,0.9987223350063631,0.311631173290576,0.7553208403247462,
RTP2,0.06080637886990759,-0.18065561377861045,2.9587523334546817,-0.0610580384630147,0.9513129872213423,
B3GNT6,0.4037440518881185,-0.3434414789754079,1.4756968903373948,-0.23273172236399128,0.8159697346075466,
HLA-DRB5,0.02475115326681172,0.09857400180997788,2.9647739967180504,0.03324840339233192,0.9734764991139049,
CNGA1,0.7962368986579252,0.18198034856705556,0.6552611079533411,0.27772188270940956,0.7812258611854579,
PLN,0.22264196199810224,-0.03695840287108178,2.9594410605647763,-0.012488305093674911,0.9900360331688323,
ITGBL1,0.5404035613981949,0.45700387469290327,2.267170006722844,0.20157459446700013,0.8402493081917674,
C20orf203,0.02767874599756891,0.005497463280447771,2.9626530740624295,0.0018555879284608834,0.9985194558903054,
KCNRG,0.3471492443999598,-1.196306633890138,0.8813090149021324,-1.357420171201795,0.17464774257631266,
SPANXC,0.09670327974025679,0.05203573254521282,2.963698604759346,0.017557700523814952,0.9859917015622204,
ARC,0.9581633146946722,-1.3282355806108461,0.8437745494439346,-1.5741593314069282,0.11545061874340636,
ZNF536,0.02298367213969354,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
OR2M2,0.7510639591330266,0.2575078277663595,0.7650367952824656,0.33659534986324796,0.7364219621347017,
RYR2,0.15973834763560296,-0.1847380168918453,2.960933320086231,-0.06239181937621789,0.9502508094613391,
FAM3D,0.2279393673175791,0.005497463280447771,2.9626530740624295,0.0018555879284608834,0.9985194558903054,
TAT,0.31708578986758035,0.2840419229085864,1.023044689208344,0.2776437099032152,0.7812858751105184,
TUSC1,0.5286662757430225,0.9114845175966374,0.7648687930201303,1.191687418697769,0.2333838330734489,
MAGEA1,0.3459779646658869,-0.09574388147555071,2.965183407817461,-0.03228936234538811,0.9742412924014985,
LINC01565,0.16564170937865785,-0.32026862677989953,1.7294431408187365,-0.1851859822510736,0.853083163477229,
ABCA4,0.006590706599672654,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
ND6,0.6514268311436745,-0.2362326203637652,0.731767575009623,-0.32282466240822255,0.7468280342865826,
SSBP3-AS1,0.02219687182665009,0.05203573254521347,2.963698604759346,0.01755770052381517,0.9859917015622202,
COX2,0.7863637550961206,0.24885527698852639,0.6967300294133518,0.3571760459328315,0.7209600173276873,
SAXO5,0.024210659303694468,-0.04512320909755147,2.9638981801673556,-0.015224277743240018,0.9878532530671728,
SMOC1,0.3463202429253985,0.19161692729845123,1.0180560580177496,0.18821844415085287,0.8507054145359034,
LRRTM3,0.3789548397596003,0.15327707730121326,2.9613246976297374,0.05175963224292735,0.9587202212137479,
PLXNB3,0.8749460396499141,-0.7648772284857405,1.2163327691067578,-0.6288387914167977,0.5294546012677755,
EPS8L3,0.032315645549761574,-0.09574388147555135,2.965183407817461,-0.032289362345388324,0.9742412924014984,
EGFL6,0.12687949827686457,0.32617484280565223,1.1375328045735824,0.28673884523965243,0.7743122917216999,
SYCP1,0.0056932287425552125,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
APCDD1L,0.026130207663494418,0.14919467418797777,2.963568640967932,0.050342911625373805,0.9598491285708107,
GRIN3A,0.1075909541020386,0.009579866393683922,2.9604298898873993,0.0032359713791594957,0.9974180729034824,
MUC2,0.11990939581504265,-0.262450161912766,1.7888441589973094,-0.14671493913694286,0.8833570264845615,
MAGEB3,0.33889857324788986,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
PAX9,0.1935838161086727,0.5489911623584209,2.160089000575039,0.2541521030903234,0.7993780520469442,
ZNF358,0.004740521410291374,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
GRM3,0.14112578000967177,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
SUCNR1,0.6571446571950583,0.10265640492321206,2.9624928115883433,0.03465203511098909,0.972357208371263,
GJC2,0.04606705090687589,-0.0916614783623165,2.9628820558737434,-0.03093659370632148,0.9753201063232899,
ND3,0.36145192776715274,-0.21517929584405882,1.5335989235937433,-0.1403100201321351,0.8884150477219629,
STYXL2,0.6065774004397807,-0.22719388304337484,2.9578434190191105,-0.07681065251206488,0.9387741762976684,
CES1,0.5198359681440521,-0.45539154572836665,1.69948327820556,-0.26795882699664025,0.788731011388302,
KPLCE,0.741115083121618,0.5893373064358793,1.1082668544877876,0.5317648038010266,0.5948889024666482,
ASB12,0.3651805725518801,0.15327707730121326,2.9613246976297374,0.05175963224292735,0.9587202212137479,
PNMA5,0.014473008993754982,0.0985740018099772,2.9647739967180504,0.033248403392331684,0.9734764991139051,
ND1,0.6511837467162899,0.42730469673423316,0.5137695882074894,0.831704924818678,0.4055755201577078,
DCAF12L1,0.05011579123516414,-0.2818969585346096,2.961285999290058,-0.09519410100955865,0.9241606554226635,
L1CAM,1.1080724378775804,0.42064773704495817,0.5926747229481346,0.7097446892159248,0.47786247399768267,
POU3F3,1.0320438373346206,-0.1875224772071749,1.1181563676287507,-0.16770684551468382,0.8668139105288154,
NOS1AP,0.010050392116782814,0.0985740018099772,2.9647739967180504,0.033248403392331684,0.9734764991139051,
CSAG1,0.5075764408138064,0.20798244719850584,2.2719895028565578,0.091541993014057,0.9270619406894495,
SOWAHA,0.07774757868101244,0.20389774967921315,2.96019310580244,0.06887988127515794,0.9450852328950451,
TGM2,0.5031405085749121,0.18901699307370784,1.1211327623770881,0.16859465659797818,0.866115483814716,
OR10R2,0.28681804235043906,-0.847368124028513,1.0106234260408091,-0.8384607977554402,0.4017719559728845,
OR10Z1,0.7951387394822593,0.47612173285337944,0.9252503306818886,0.5145869361673057,0.60684169590971,
MIR133B,0.012975996684795287,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
RNA5S12,0.04644489834641098,0.10265640492321206,2.9624928115883433,0.03465203511098909,0.972357208371263,
SNORA1B,0.1643237832549698,-0.2528043458747552,1.3860199679801493,-0.18239589018559932,0.8552720508669351,
SNORD104,0.008019266434315104,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
SNORA80C,0.7804032973071173,0.33441016925753303,0.5799129485696861,0.5766558068453754,0.5641719918413589,
RNA5SP150,0.009439785728290108,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
SNORD68,0.14849909387199345,0.2708511945076861,1.9368290754446855,0.13984259010852576,0.8887843618613824,
LOC124900430,0.4175230922625302,0.20491039750353385,0.6188500939423522,0.33111475542996666,0.740557806493009,
SNORD35A,0.012155568857308017,-0.09574388147555135,2.965183407817461,-0.032289362345388324,0.9742412924014984,
RN7SKP255,0.2847062917645501,0.7910868297043031,1.4920334011657108,0.5302071850980246,0.5959682899057375,
SNORD35B,0.04815346380171429,-0.08757831185127415,2.676940783541487,-0.032715819636253404,0.9739012083988045,
SNORA80A,0.022453227483246463,-0.14228215074031578,2.9641677239761615,-0.048000708458378734,0.9617156779912982,
RNU4-1,0.05111439286146593,-0.14228215074031578,2.9641677239761615,-0.048000708458378734,0.9617156779912982,
SNORD14E,0.007656185999975829,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
RNY1,0.017012276400655654,-0.14228215074031578,2.9641677239761615,-0.048000708458378734,0.9617156779912982,
RNA5S9,0.009439785728290108,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
SNORD115-23,0.39306752789340954,-0.914005894897613,0.9968882575463514,-0.9168589237346045,0.3592165709177644,
RN7SKP193,0.006625972242586993,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
SNORA68B,0.07315506474640032,-0.17657133659473548,2.0209477412236803,-0.087370560352947,0.9303769693059349,
RN7SKP246,0.008491921047037661,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
RN7SKP71,0.03474494329875913,0.005497463280447771,2.9626530740624295,0.0018555879284608834,0.9985194558903054,
LOC124905266,0.08412610364048509,-0.08757795355245213,2.532720283200435,-0.03457861262191399,0.9724157559547276,
LOC124900419,0.007710216557912639,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
LOC124900226,0.03979822184642474,0.05611813565844832,2.961446855314067,0.018949567019157898,0.9848813378638086,
LOC124900320,0.008364794662398154,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
RN7SKP22,0.014218546665060632,0.001415060167212926,2.9649432719278153,0.00047726382511623886,0.9996191985769666,
RN7SKP80,0.019047660937693413,-0.09574388147555071,2.965183407817461,-0.03228936234538811,0.9742412924014985,
SNORA30B,0.1662123023838792,0.199815346565977,2.9624009510989553,0.06745047340463887,0.9462230886776722,
LOC124900498,0.2601946140094781,-0.21516967067551993,1.2470812646311027,-0.17253861218031286,0.8630141083719535,
SNORD14C,0.04942846376921353,-0.09574388147555135,2.965183407817461,-0.032289362345388324,0.9742412924014984,
RNY3,0.22715902759659176,0.02182707573338911,2.954142941714658,0.007388632223977671,0.994104778061634,
LOC124900393,0.0,0.0,0.0,0.0,,
RN7SKP292,0.0176347819794485,-0.14228215074031578,2.9641677239761615,-0.048000708458378734,0.9617156779912982,
RNU4-2,0.1291428088100765,0.1655276618399407,1.7553288269868397,0.09430008742241303,0.9248707804729054,
KIAA1671-AS1,1.0714099066293719,0.4048820111713249,0.7951880744641857,0.5091650946150604,0.6106365074264335,
TDRKH-AS1,0.5452806696772267,1.096972576404971,0.9709773837093492,1.1297612022787722,0.25857686051565454,
FAM78B-AS1,0.40307596051616373,0.567184108407302,0.6789301566918329,0.8354086246087129,0.40348767546183584,
CARNMT1-AS1,0.09877679268887223,-0.07941147729403085,1.6300606932825052,-0.04871688374628397,0.9611449205677601,
SCUBE1-AS1,0.33639566859956593,0.33153980426150875,1.1918426039606638,0.27817415081467506,0.7808786767174766,
LINC02408,0.13743696882165987,0.07653334845487891,1.6109465668626268,0.047508309728689635,0.9621081076097818,
LINC00501,0.6967892241597415,0.3732063723240271,0.5954184315407354,0.6267968080166734,0.5307924361367293,
LINC01285,0.7874489253308784,2.475296794346783,0.5530695997899686,4.475561114345811,7.621089456055818e-06,
OR2T5,0.032207598713055584,-0.09574388147555071,2.965183407817461,-0.03228936234538811,0.9742412924014985,
STUM,0.7987752814265318,-0.500678011925464,2.9434448107401043,-0.1700993373813497,0.8649320146152701,
TCP10L3,0.5380432762800328,0.03407749411145252,1.423124967822265,0.023945538783989966,0.9808960499868428,
SERTAD4-AS1,0.5767276329978185,0.05611830147717748,2.9116933303621177,0.0192734244681593,0.9846229841925317,
MIR29B2CHG,0.4396796834692018,-1.0092584967123286,0.9766048864579331,-1.033435845659986,0.3013999787723616,
LINC02901,0.4436558133195197,0.8423163918851451,0.8114964649308459,1.0379791265719507,0.29927977303402087,
RAET1G,0.03599452392782501,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
C1orf53,0.8028988833831886,0.07394392195394371,0.8751921866194116,0.08448878210346634,0.9326678215355997,
LINC00272,0.04115454701928348,0.05203573254521347,2.963698604759346,0.01755770052381517,0.9859917015622202,
NTMT2,0.16584001189427852,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
TMEM244,0.6052976963536812,-0.26003468110880296,0.6718749654550785,-0.38702838247987803,0.6987351960156876,
OR6K3,0.9856229692223507,-0.4071647321874186,0.5108026126683499,-0.797107771357034,0.4253884433483589,
LELP1,0.024714231884606766,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
FAM24A,0.31258612032812266,-0.17657321066537626,2.9566352386782992,-0.05972099918024029,0.9523778466569643,
LINC00222,0.27335705036763247,-0.10097663522235367,1.4628115329504878,-0.06902914896950806,0.9449664173101621,
ADAMTSL4-AS1,0.5205505188097712,-0.5076385078954586,0.5099047941814294,-0.9955554717040679,0.3194661791599748,
BVES-AS1,0.17523005097651026,0.05203573254521282,2.963698604759346,0.017557700523814952,0.9859917015622204,
H3C14,0.06689085303605466,0.3051415837692228,2.27505539986053,0.13412490253552908,0.8933038081805015,
HSD3B1,0.021256291042951837,0.05203573254521282,2.963698604759346,0.017557700523814952,0.9859917015622204,
SMIM9,0.0,0.0,0.0,0.0,,
SOX18,0.04267168586352362,-0.1847380168918453,2.960933320086231,-0.06239181937621789,0.9502508094613391,
SPATA42,0.37489309717571484,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
KHDC3L,0.006082568566428109,0.04795332943197797,2.9660182127343577,0.016167577537485864,0.9871007014588571,
DPPA5,0.18443352614204905,0.10265640492321206,2.9624928115883433,0.03465203511098909,0.972357208371263,
C1orf146,0.564706650157236,0.05611944090118037,2.5433227707710304,0.02206540260879561,0.9823957844713882,
SPANXN1,0.024714231884606766,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
C10orf62,0.43392676966478433,0.563600049952317,0.8360668225621469,0.6741088567839004,0.5002421090989435,
SAMD13,0.35921510970365306,0.10265640492321271,2.9624928115883424,0.03465203511098932,0.9723572083712629,
C1orf141,0.8341004797799539,-1.4260700338427446,0.7492141545805412,-1.9034211047990026,0.05698561932251411,
DEFB110,0.211361669954884,-0.13411734451384608,2.959686967070404,-0.04531470591520017,0.9638564658541897,
LDLRAD1,0.2529740940686849,0.34824054587738434,1.130436576061413,0.30805845569036644,0.7580378524706967,
LOC100133077,0.28387071075266546,-0.13003236370309917,1.6788883702142272,-0.07745146491574478,0.9382644006194336,
LCN8,0.07590206743277109,-0.03287494723066465,2.5709774505402225,-0.012786944990029707,0.9897977720342274,
IFIT1B,0.16121751099445036,-0.03287451272797814,2.3931551353333584,-0.013736891621695403,0.9890398909621433,
CT83,0.37489309717571484,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
LIPK,0.14112578000967177,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
LIPJ,0.2457281054844726,-0.2231108351160228,2.644596125759423,-0.08436480449427954,0.9327663894387971,
TRPC5OS,0.09539434377602324,0.12307145310445855,1.8056404012101335,0.06815944803958558,0.9456587076410488,
LRIT2,0.20183453582210353,0.05203573254521347,2.963698604759346,0.01755770052381517,0.9859917015622202,
SLC12A5-AS1,0.025705595672764446,0.1491946741879771,2.963568640967932,0.05034291162537359,0.9598491285708108,
IER5L-AS1,0.6180356285491944,-0.745608937404399,0.6477250137996144,-1.1511195669757888,0.2496830491977824,
FOXO6,0.007079391417997072,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
TCEAL5,0.39960732906032165,-0.04512320909755082,2.9638981801673556,-0.0152242777432398,0.987853253067173,
TDRG1,0.013799460891690745,-0.09574388147555135,2.965183407817461,-0.032289362345388324,0.9742412924014984,
NEU4,0.28932687335435575,0.18360817493116335,1.1498605685470566,0.15967864274463064,0.8731342256321859,
MAFB,0.287074749734651,0.18653382802668622,1.007949058135732,0.18506275344082646,0.8531798153907704,
LOC100287792,0.24592294520700553,-0.3539810106679794,1.2701706847361103,-0.27868775033295795,0.7804844640398672,
C2orf72,0.19591499160889322,-0.21518039031122946,1.5812268236576499,-0.13608445486238346,0.8917545164233027,
CLPSL1,0.5624664242224308,0.056119447829716264,2.5409175266652912,0.022086292546207753,0.9823791207738145,
ASAH2B,0.15350907335479597,-0.8039456982673152,1.777047373813016,-0.4524053270129127,0.6509770100637626,
LINC00474,0.06070875581243178,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
SYT15,0.5238873295659233,-0.7849323513404703,0.9809208124436062,-0.8001995078329492,0.42359521492380037,
GDF5-AS1,0.22968061326003134,0.3213372256413381,1.2746727368855504,0.25209390327628084,0.8009684822997196,
TXNDC8,0.18164147457047863,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
AWAT1,0.09717925816372076,-0.4143440044542883,2.928386127833303,-0.14149227129444816,0.887481065234044,
TMEM235,0.3182460839471685,0.1491946741879771,2.963568640967932,0.05034291162537359,0.9598491285708108,
PAGE3,0.16584001189427852,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
LINC01973,0.5185052919087685,0.16552636392213496,2.2931503003239815,0.07218295455764458,0.942456310077083,
BTNL2,0.007481948545945982,0.04795332943197797,2.9660182127343577,0.016167577537485864,0.9871007014588571,
COL15A1,0.7936013921888849,0.03180116780458806,0.6970478886150271,0.0456226441884419,0.9636110205093408,
TMEM225,0.13721897430106367,0.005497463280447771,2.9626530740624295,0.0018555879284608834,0.9985194558903054,
PJVK,0.14112578000967177,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
FKBPL,0.8507999936130529,1.116337408898753,0.6267587532337803,1.7811277515295594,0.0748915830586051,
SPANXN5,0.16584001189427852,0.0014150601672135784,2.9649432719278153,0.00047726382511645895,0.9996191985769664,
XAGE1A,0.17299962319224738,-0.32843522779937534,2.960377862515706,-0.1109436845741961,0.9116610041210031,
PKP4-AS1,0.06840596593246269,0.10265640492321271,2.9624928115883424,0.03465203511098932,0.9723572083712629,
SLC44A4,0.7251760713446724,-1.210798433518303,0.7296512863669885,-1.65942067963314,0.09703105204688886,
NOL4L-DT,0.6032879403096137,0.06428581279254576,1.875069453767296,0.034284496856042276,0.9726502873191343,
CSHL1,0.528420969506951,0.005497583773985634,2.9249796222754383,0.0018795289143617628,0.9985003537805972,
LY6G6C,0.017391812034247313,0.05203573254521282,2.963698604759346,0.017557700523814952,0.9859917015622204,
LY6G6F,0.054970177694198256,-0.3243528246861392,2.9582069737263046,-0.109645074724967,0.9126908616779115,
NALF1,0.5783902631998381,0.16552798344350594,1.593718243522937,0.1038627650252682,0.9172782564506163,
LINC02872,0.024714231884606766,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
TRIM49C,0.33889857324788986,-0.04920561221078567,2.9662280468818616,-0.01658861403542835,0.9867648079934873,
PRAMEF20,0.728681027850216,0.06020246327936107,2.304250910320566,0.02612669610315386,0.9791562839163399,
PRAMEF17,0.30151970332154576,0.11082121114968371,2.958128580831501,0.03746328400590787,0.970115614702253,
PRAMEF19,0.5565345717461935,0.005497618700029544,2.913967692418346,0.0018866436695003255,0.9984946770373831,
MCCD1,0.433766044695238,0.16552635349146083,2.296955862844842,0.0720633583644276,0.9425514861698282,
AADACL4,0.0516088704226661,-0.1847380168918453,2.960933320086231,-0.06239181937621789,0.9502508094613391,
PSORS1C3,0.10866193549447245,0.5178090430601774,1.6344373486277648,0.31681180284757793,0.751386407825654,
ZSCAN5C,0.006353663583101055,0.04795332943197863,2.9660182127343577,0.016167577537486086,0.9871007014588569,
